Acessos;CorFolhaApical;CorPeciolo;CorFolhaDesenv;CorNerv;CorCortexCaule;CorExternaCaule;CorEpidCaule;CorRamosTerm;CorExternaRzs;CorCortexRzs;CorPolpaRzs;NLobulos;Pubescencia;FormaLobuloCentral;PosicaoPeciolo;Sinuosidade;ComprEstip;HabCrescCaule;TipoPlan;MargEstip;HabRamif;NiveisRam;ProemCicatrizesFolhas;FormaRzs;TxtEpidermeRzs;PresPedunculoRzs;PosicaoRzs;Flowering;DestqPelicRz;DestqCortexRz;ConstrRzs;ComprFilotaxia;AnguloRamif;ComprLobulo;LargLobulo;RelComprLar;ComprPeciolo;EspEntreCasca;ComprMedRzs;DiamMedRzs;HCNPic;NR;PA;DRY;DMCsg;PTR;PPA;IC;AP
787;BGM-1088;7;7;5;5;3;6;3;5;4;1;1;5;0;5;3;7;5;1;1;1;3;0;2;2;7;5;2;0;4;3;3;5;90;15.36;3.62;4.249094809;21.3;2.51;26.33333333;64.85666667;6.18753892481935;4.03559442651072;3.9467045605822;5.03980994164554;33.7732401193605;14.4775845746251;18.7211599237085;40.7151320229672;1.60908878025943
796;BGM-1110;5;7;5;3;3;9;3;5;4;3;1;5;0;5;3;7;5;1;1;1;2;2;2;2;7;5;2;1;4;3;1;5;90;12.38;3.42;3.618182773;20.72;2.653333333;23.96916667;63.6025;3.81652471321958;4.22595702037467;3.94460302957752;4.70050432021664;30.8700723294663;17.4800631275123;14.7964039031661;53.7240935366985;1.8093954287062
799;BGM-1116;5;2;5;3;2;4;1;3;1;1;1;4.64077669902913;1;4;3;3;5;1;1;1;1;0;1;2;3;5;3;0;3;3;2;4.87006678809958;0;19.22;6.42;2.994978293;30.12;2.316666667;28.33333333;36.41333333;4.69297481958875;3.47030695198038;3.83373272383254;4.69736845202143;37.6808634208012;15.2887926680025;19.3435384031188;43.1738658212774;1.61002065114325
800;BGM-1118;5;3;5;3;3;6;2;3;3;1;1;3;1;5;3;3;5;1;2;1;2;2;2;2;7;5;2;1;4;3;1;5;100;14.04;4.06;3.459482347;18.2;2.113333333;23.92083333;58.0475;4.60832766610421;5.54845405861953;3.85368235824538;7.41297843988288;34.2538451382771;24.9191875127901;17.0899549992538;57.7264763036804;1.74414121323535
802;BGM-1120;5;3;5;5;3;9;3;3;4;1;1;5;1;5;3;7;5;1;1;1;2;2;2;3;7;5;3;1;3;3;1;3;90;10.26;3.52;2.917928063;15.2;2.416666667;20.11111111;66.15777778;7.94075213557676;3.96144181776947;3.77331446629814;4.68026347635927;35.5463010094995;13.6677924465978;15.2961434957283;46.6900129061724;1.71864680342721
819;BGM-1140;3;5;5;3;3;9;2;3;4;2;3;5;0;5;3;3;5;1;1;1;2;1;1;2;7;3;3;0;3;3;2;5;90;9.92;2.94;3.373706745;13.28;1.766666667;19.44444444;43.08888889;7.95816277482435;3.40471828237442;4.00027158866649;5.6764183604114;34.4420203284999;15.3091459971086;18.0953403536487;41.4814642932726;2.02158979114143
821;BGM-1142;3;3;5;3;3;9;3;3;4;1;2;5;0;5;3;3;5;1;2;1;1;0;2;1;7;5;3;0;3;3;1;5;0;10.28;2.72;3.866787879;13.62;2.21;20;51.18666667;7.07478478264768;3.82725597093491;3.36264638018594;5.83360293605113;36.2432869961991;15.6567179958899;23.7956075426175;36.4533245552377;2.01867122668166
857;BGM-1191;7;9;7;9;3;9;3;5;4;4;2;5;0;5;1;3;5;1;3;1;1;1;1;2;7;3;3;1;4;7;1;7;80;9.3;2.8;3.354560745;9.92;1.04;26;59.35666667;7.83904771723508;4.0561805059026;3.25676148994969;4.26062994458771;32.2308281217412;13.9063520869355;12.9033451791023;52.1245893855629;2.04516523977188
859;BGM-1195;7;5;5;3;3;7;3;5;2;1;1;7;1;5;3;3;5;1;1;1;2;3;2;2;3;5;3;0;4;3;1;7;90;10.58;3.06;3.503189426;11.6;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;3.54196005663819;4.54465824422648;32.9590926009453;11.6705771750191;19.5835801111049;47.3791225968053;2.0961846669363
881;BGM-1236;5;5;5;3;2;5;2;5;1;3;1;5;1;5;3;7;5;1;1;1;3;2;2;2;3;3;3;1;4;7;1;3;90;13.68;3.82;3.596266539;25.34;1.781666667;16.83333333;52.91083333;4.35999811029342;3.82958252328237;3.89109861597864;7.17198642154208;32.5516949511268;24.1218968361027;17.0169388840585;51.3319771396927;2.01734186918377
884;BGM-1248;5;2;5;3;3;3;2;3;4;1;1;5;0;5;1;7;5;1;2;1;2;1;2;2;7;5;3;0;3;3;1;5;100;13.62;3.54;3.856644505;20.42;3.81;28.4375;60.49583333;6.09952291376425;3.8005152936524;3.94565726491209;6.87745149618572;36.2409136861854;20.8896619838697;22.7316691664876;46.3611858910231;1.96465561776732
890;BGM-1254;3;2;5;3;3;9;3;3;4;1;1;5;0;5;3;7;5;1;2;1;3;2;2;2;7;3;3;1;4;3;1;5;100;11.12;3.68;3.041611721;15.18;2.026666667;27.49916667;61.2575;5.13806291989052;3.23736658570927;4.00027750142861;3.65371378620229;36.1280045328526;8.62884166183435;14.8986629420336;38.2717786498597;1.69128364751255
892;BGM-1257;7;9;5;7;3;6;2;5;3;4;2;5;0;5;7;3;5;1;2;2;4;2;2;2;7;3;3;1;4;3;3;7;90;14.92;4.1;3.719045882;22.5;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;4.10327410106103;5.86067197375289;34.0114332475749;18.7631359734502;18.5215418457546;42.0716993125576;2.17275673264388
898;BGM-1266;7;7;5;3;1;4;1;3;1;1;1;5;1;5;7;7;5;1;1;1;3;1;2;2;3;0;3;0;3;3;2;3;90;20.44;4.94;4.142526429;26.46;2.416666667;31;64.05;7.83904771723508;3.3902750251457;3.64879301518686;5.88249333566485;33.5152836231178;17.2931283398806;23.4060084091132;39.8010519685227;2.04954763467873
912;BGM-1283;3;3;5;3;2;6;1;3;1;1;1;3;1;2;3;3;5;1;2;1;3;0;1;2;3;5;3;0;4;7;2;5;80;14.66;5.92;2.476130478;29.84;1.983333333;27.66666667;82.09333333;8.40320822105775;3.63164157617246;3.92576888996952;6.83440812430788;34.6201282470489;22.7945503118293;20.3400559583854;47.0925119035762;1.69610590499695
917;BGM-1288;5;5;5;3;3;9;3;5;4;3;1;5;1;5;3;3;5;1;1;1;3;1;2;3;7;5;3;0;3;3;2;5;90;12.82;3.66;3.500447031;18.04;1.576666667;18.08333333;40.23833333;3.70392084550011;2.78122228979908;3.8781917929192;3.32445654832525;35.6741161349808;7.62064477994296;15.0786346994863;28.7147452084503;1.85023154027268
932;BGM-1308;5;3;5;3;3;6;2;3;1;1;1;5;0;2;3;3;5;2;1;1;2;2;2;2;3;5;2;1;3;3;1;3;100;13.62;4.08;3.341637631;19.98;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;3.24393225930617;4.10940135675075;36.8515094119095;8.77020094070987;22.1581132298961;32.7282495680209;1.91837130376236
933;BGM-1309;5;2;5;3;3;9;2;3;4;1;1;5;1;5;3;3;5;1;1;1;2;2;2;2;7;5;3;1;4;3;3;5;90;16.28;4.62;3.527222222;25.32;1.056666667;23.33333333;62.45666667;6.70401181397463;4.67745929138937;3.84620832918077;6.74626878834936;34.9061409812367;24.158826059966;27.2736366307297;44.8501111732846;2.15768985507846
975;BGM-1362;5;7;3;5;2;3;3;5;4;3;1;3;0;5;7;7;5;1;2;1;2;2;1;2;7;5;3;1;3;3;2;5;80;15.62;5.08;3.080812189;22.48;2.793333333;32.5;53.75416667;3.83326298243854;5.40404296432744;4.13949886200201;5.44102720226206;35.8670192225022;14.2748170930197;16.5648105108536;40.3470962444561;1.77457750548531
976;BGM-1363;5;5;5;3;3;9;3;5;4;1;1;5;1;5;3;3;5;1;1;1;1;0;2;2;7;5;3;0;3;3;1;5;0;11.6;3.18;3.676690115;16.58;2.256666667;24.83333333;51.65888889;7.13274400668803;4.07086184023648;2.34821141166391;4.73587883418279;37.5299464289193;12.5865166970243;18.6816877519819;39.9669153184473;2.03401739073913
989;BGM-1379;5;1;5;3;3;9;3;3;4;1;1;5;0;5;7;7;5;1;1;1;3;2;2;3;7;0;3;1;3;3;1;5;90;13.86;3.62;3.839318885;20.88;2.08;31;69.35666667;7.94831456378706;3.72756930799079;4.08118945164;5.4519694539952;35.4755092316448;19.0256178842034;20.8107408438621;46.0599494820814;1.94612993833916
999;BGM-1393;9;3;3;3;1;3;4;5;2;1;1;5;1;5;3;7;5;1;1;1;1;0;1;1;7;0;3;1;3;5;2;3;0;13.18;4.76;2.774542622;20.04;2.346666667;23.53666667;61.18333334;4.01147750189932;3.53040220355473;3.79717573991708;5.18254581158795;35.2118568713205;16.101669181298;17.0871438698783;48.8661976763168;1.95249945836028
1000;BGM-1395;5;7;5;3;3;9;4;5;4;3;3;5;1;5;7;3;3;1;1;1;2;3;1;2;7;3;2;1;3;3;2;5;100;15.62;4.16;3.764667054;22.14;1.686666667;32.88888889;52.50111111;3.21244513878076;4.00735128703873;4.09227828406937;4.66470415799303;35.5797019692068;10.0550336653528;18.0452836099173;34.5465769078148;1.92895582047593
1003;BGM-1398;7;3;5;3;3;7;1;3;1;2;1;7;1;2;7;3;5;1;2;2;3;3;1;2;7;5;3;0;3;7;3;7;110;12.76;3.98;3.209553268;19;2.923333333;25.33333333;78.77666667;8.02841567514941;4.03559442651072;4.01544083178358;4.77983347120933;35.4633622650098;14.663024566743;20.2725489882716;41.7975205911025;1.93058684062496
1005;BGM-1401;5;3;5;3;3;9;3;3;4;1;1;5;1;2;3;3;3;1;2;1;2;1;1;2;7;3;3;0;3;3;3;5;90;11.1;3.44;3.219481196;16.06;2.356666667;41;68.50333333;4.41530681300198;4.03559442651072;4.05007775943638;6.15491615099366;35.5919209926532;21.147682626477;22.9976918479859;46.2575141391699;1.87901092786859
1006;BGM-1402;5;1;5;3;3;9;3;3;4;1;1;5;1;5;3;7;5;1;2;1;3;2;1;4;7;3;3;1;3;3;3;5;100;10.54;3.36;3.152971077;13.9;2.516666667;34.33333333;76.10333333;7.42225929007067;4.16698020857797;3.5764534107818;5.36198342469194;34.9999312239598;17.7043552356418;26.2527155019483;40.8595075877131;2.08059430893761
1016;BGM-1415;7;7;5;5;3;9;3;5;4;3;1;5;0;5;1;7;5;1;2;1;2;1;1;3;7;5;3;0;3;3;2;3;90;9.78;1.98;4.982197938;18.22;2.67;29.66416667;62.30166667;8.13066289656701;3.83951341269823;3.66906425073927;4.97210784176745;36.6072642142239;15.2410146035863;21.1012806043962;40.5209707807274;1.85836198930176
1020;BGM-1420;7;1;5;3;3;7;1;3;1;1;1;5;1;5;3;3;5;1;2;1;2;3;2;2;3;5;3;0;4;3;3;5;70;12;3.22;3.739366849;21.84;1.91;25.33333333;72.15;7.94831456378706;3.79564705315218;3.59106838048798;4.74738349838368;35.9421201426099;13.0739688756982;19.0730658227322;37.4680052032548;1.92061082645094
1021;BGM-1422;3;3;5;3;3;9;3;5;4;4;1;5;1;5;3;7;5;1;2;1;3;3;2;2;7;5;2;0;4;3;1;5;100;12.2;3.86;3.16112871;16.12;2.303333333;30.66833333;53.22583333;5.19839948855438;4.17884981337493;4.31519468139693;4.98473671491978;36.9176562360231;14.6862717309908;15.3160057047956;45.3862075463663;1.66845781786792
1024;BGM-1425;3;3;5;3;2;4;1;3;1;1;1;3;1;2;3;7;5;1;2;1;1;0;2;2;3;0;3;0;3;3;1;3;0;11.32;5.14;2.20882987;22.4;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;3.46520540957921;5.08486870403938;36.746545149469;14.2836082770532;14.44752619641;51.2110929367322;1.61839795891678
1037;BGM-1442;5;5;3;5;3;6;2;3;3;4;1;5;1;5;3;7;5;1;1;1;2;2;1;2;7;5;3;0;4;3;1;5;90;12.06;3.92;3.075721931;19.42;2.036666667;27.125;55.20833333;4.2014527764048;4.76263346628628;2.95953449233669;5.05099109490167;35.7071444740533;13.9487022588306;13.1619656002896;50.1909432654003;1.82507928548004
1050;BGM-1458;5;3;5;5;3;9;3;5;4;3;1;5;1;5;3;7;5;1;2;1;3;2;2;2;7;5;3;0;3;3;2;5;90;11.28;3.54;3.187545334;14.46;2.526666667;26.25;55.145;7.90255548160971;4.45295185153028;3.33977283030029;5.30851074966321;37.2251935571184;13.9021890104535;23.4843636671773;36.5124015191137;2.1652465153321
1054;BGM-1468;5;5;5;3;3;7;1;3;1;3;1;5;1;2;7;7;5;1;2;1;2;2;2;2;3;3;3;1;4;3;3;5;80;15.5;4.66;3.325628019;22.62;2.716666667;19;63.21333333;4.51337887672324;4.80658565876758;3.16995532890504;4.93403779401017;35.0261752697337;14.4607380627137;18.6119403621938;45.5603414529991;1.71637534894837
1055;BGM-1472;7;7;5;5;1;3;4;5;4;4;1;5;1;5;3;3;5;1;1;1;2;3;1;4;7;3;3;1;4;3;1;5;90;12.48;4.38;2.850837276;18.82;2.973333333;24.5;50.38333333;4.22277833310866;3.89132676613619;4.30069365649787;5.04783530743097;35.6977486858087;11.0854937216685;14.4889193405199;40.3698372565672;1.7410665934944
1059;BGM-1476;7;5;5;5;3;9;2;7;4;4;1;5;1;5;3;3;5;1;2;1;1;0;2;2;7;5;3;0;4;3;2;7;0;15.66;4.22;3.713414119;29.28;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;2.94825244222323;6.39947513265105;35.8356158319007;20.387693638141;18.5034033113262;49.1277471680532;2.0663630245296
1063;BGM-1481;5;5;5;3;3;6;2;3;4;1;1;5;0;5;3;3;5;1;2;1;2;2;2;2;7;0;3;0;3;3;2;5;100;12.56;3.26;3.847270263;19.84;3.236666667;26.33333333;68.00333333;5.66497549012616;3.9613220514673;3.46816288126239;6.24857088274848;35.4110292469433;20.5569213347989;23.391395645324;47.0380285298252;2.11373136399563
1090;BGM-1516;5;1;5;3;2;7;1;3;1;2;1;5;1;5;3;7;5;1;2;1;3;1;2;4;7;5;3;0;4;3;3;5;90;13.54;3.8;3.567050396;23.16;2.323333333;32;53.77333333;4.23604899731309;4.75867054086598;3.55199802103055;5.06328263282199;37.3562600889771;21.6284881744075;23.9356224618767;43.6731186499764;1.76159229203444
1095;BGM-1521;5;5;5;3;3;7;1;3;1;3;1;5;1;5;1;7;5;1;1;1;2;0;2;3;3;5;3;0;4;3;3;5;50;13.24;4.08;3.249975834;19.4;3.036666667;26.334;67.63933333;8.01756476360952;4.60432716196337;3.13436241825513;5.13409930678996;34.9180307468163;18.01639540325;19.7397519561545;49.3031525129428;1.82223068341534
1109;BGM-1543;3;7;3;5;2;3;4;5;4;4;1;5;1;5;3;7;5;1;1;1;2;2;2;1;7;3;3;0;4;3;1;5;90;11.96;4.72;2.540581906;18.04;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;3.36092731674223;5.03314378272628;33.5841132736565;13.797347500397;18.4659061843157;38.5058702925359;1.93278524203294
1121;BGM-1566;3;5;5;3;3;9;2;3;4;4;1;5;1;5;3;3;5;1;2;1;3;2;2;1;7;0;3;0;4;3;1;3;90;11.38;2.94;3.877772658;16.98;2.31;26.16666667;71.07666667;8.02592962909471;3.79957274251158;3.7801202807694;5.14096043026285;34.0674951772724;14.7747562521063;18.142199617142;39.6449758492392;1.78299440984356
1133;BGM-1585;9;5;5;5;3;9;3;5;4;4;2;5;0;2;7;3;5;1;2;1;2;2;2;3;7;3;3;0;3;3;2;7;80;15.44;5.3;2.926987048;20.64;2.606666667;27.58333333;57.8025;6.20878976031623;4.3968568135849;3.04969857631536;5.68997890128379;34.9100552695453;18.3870217053408;19.66065226235;49.8271686905026;2.00320380595137
1146;BGM-1603;7;5;5;5;3;8;2;5;4;3;1;5;1;5;7;3;5;1;1;1;1;0;1;2;7;0;3;0;4;3;2;3;0;18.36;4.76;3.859005373;25.44;1.38;30.33333333;59.26666667;6.15331399425723;3.96868784018323;3.52947296405537;5.22898341774288;36.2816535125398;20.6106779136622;22.5067188909432;47.6532444610383;1.96950062181066
1179;BGM-1640;7;1;5;3;3;9;3;3;4;1;1;5;1;2;3;3;5;1;2;1;1;1;2;2;7;5;3;0;3;3;3;7;80;18.64;5.24;3.558941799;29.04;1.56;30.66666667;60.82;6.18753892481935;4.10780706223706;3.76937778747924;7.24631281316868;36.0304289136586;28.7175959528371;23.8014303073654;52.6176905262821;2.0763343387022
1196;BGM-1668;5;5;5;3;2;8;2;3;4;4;2;5;1;5;7;3;5;1;2;1;2;1;2;2;7;3;3;1;4;3;1;5;90;11.28;3.96;2.848909351;16.56;2.25;24.20916667;50.815;4.00235095967442;5.11405578995115;3.12882329496109;5.5849084889296;32.125621697729;15.0920625026938;15.9774802696981;48.5416128926537;1.7722896887161
1209;BGM-1683;5;3;5;3;2;3;3;3;4;3;1;3;1;5;3;3;5;1;2;1;3;3;2;2;7;5;3;0;4;3;1;5;90;11.6;4.16;2.792603379;16.68;1.963333333;26.33333333;53.6775;5.17378977280699;5.00852405460602;3.13715922224798;6.8207001810699;35.5675823055754;21.4966790872034;19.5722812737704;51.1839777206483;1.99630005098983
1221;BGM-1697;5;5;5;3;2;8;1;3;1;1;1;5;1;5;3;3;5;1;1;1;2;1;2;2;3;3;3;0;4;5;1;5;60;11.24;3.34;3.370313096;18.84;1.86;21.08333333;61.96833333;7.87991795829385;4.21903160036165;3.61546493391301;4.53294822240673;30.2089989159283;16.1406552617988;12.9523484580766;55.2423788683714;1.43695522620389
1223;BGM-1699;5;5;5;3;3;7;1;5;1;1;1;3;1;6;3;3;5;1;2;1;2;1;2;2;3;5;3;0;4;3;3;5;80;15.46;1.6;9.711007297;19.52;2.34;20.29166667;54.6325;7.94831456378706;3.2089260902294;3.3686214558073;4.20739202328547;33.3487913089576;10.256944874312;14.3076463795941;38.7856554462186;1.77734926387726
1238;BGM-1714;7;7;5;5;2;5;2;5;4;1;1;5;1;5;3;7;5;1;1;1;2;2;2;1;7;0;2;0;4;3;3;3;90;17.38;4.62;3.764223218;24.5;2.863333333;19.33333333;63.74333333;6.18753892481935;4.03559442651072;3.58934866906508;5.3581499243971;34.0908101383253;16.3263390302387;22.4147031445553;38.5423885418125;1.69734882850178
1250;BGM-1727;9;7;5;5;2;5;4;5;4;3;1;5;0;5;3;3;5;1;1;1;2;2;2;2;7;5;2;1;3;7;1;7;90;15.04;4.32;3.489880816;24.94;2.49;30.95833333;70.28;5.97499838837397;4.10079839881379;3.80037582778169;7.30652039733953;34.6379806709057;24.6185748188984;17.3586922986145;59.2960113688632;1.62398850752658
1256;BGM-1733;3;3;5;3;3;7;1;3;1;1;1;5;0;5;1;7;5;1;2;1;3;3;2;2;3;3;3;0;3;3;3;5;100;11.2;2.54;4.415278583;13.52;3.12;27.3325;72.62916667;8.00761307492694;4.30981543992085;3.74601807230415;6.61738033111434;35.3178306871269;20.7075637387069;22.4817657931198;48.1176897074155;2.09948508615568
1262;BGM-1739;5;5;5;3;3;7;1;5;2;2;3;5;0;5;3;7;5;1;1;1;3;3;2;3;3;3;3;0;4;3;2;5;70;13.66;4.08;3.349826701;22.42;3.096666667;24.91666667;64.55583333;6.81839821042832;3.97277704173669;3.88394266878637;5.121753723979;36.3100337342258;13.9447706481284;17.0494458867389;44.6506319789667;2.07532367575497
1267;BGM-1744;5;2;5;3;3;9;3;3;4;2;2;5;0;7;3;3;5;1;2;1;2;2;1;3;7;5;3;0;3;3;2;5;100;12.94;2.72;4.818828305;17.26;2.663333333;18.83333333;71.67666667;6.81267311141895;3.90047938379099;3.84238554614274;5.79662240080707;35.9316447085601;22.4023347537854;26.1885613280456;42.9040168303881;2.10542762497539
1274;BGM-1751;7;5;3;3;3;6;3;3;4;1;3;5;0;5;3;3;5;1;2;1;2;2;2;2;7;5;3;0;3;3;2;7;90;16.02;3.72;4.317808303;23.42;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;3.17980635156286;4.15147740943562;36.4941973410951;10.7752445886047;17.2112343611235;40.6081481678724;2.07702733319525
1280;BGM-1757;7;2;5;3;3;6;4;3;4;1;1;5;0;5;3;7;5;1;2;1;2;2;2;3;7;3;2;1;3;3;2;5;100;16.46;4.62;3.588491339;21.2;1.623333333;25.97916667;54.7025;5.28355159252181;3.48525190471193;4.2529411143996;3.89776037837034;35.104761452395;11.5299711620199;14.7002047017331;44.2242433573496;1.87056229939387
1289;BGM-1766;5;2;5;3;3;9;2;3;4;1;2;5;1;5;1;3;5;1;2;1;2;2;1;3;7;5;3;0;4;3;3;5;90;13.06;4;3.266882243;20.94;2.443333333;24.08333333;54.80166667;8.05188881657679;3.54623143436101;4.17944913082807;5.36014950681726;35.6873469053884;15.0161207848751;17.3066705725461;45.6331517455588;1.67758661583771
1300;BGM-1782;5;2;5;3;3;7;1;3;1;3;1;5;0;9;3;3;5;1;1;1;3;0;2;2;3;5;3;0;4;3;3;5;50;19.78;2.98;6.63912037;28.32;3.556666667;26.54166667;67.60916667;8.03758726361298;3.83172595998013;2.895934367292;5.70215399013466;37.1286300116752;18.1875554732297;16.5281854335925;53.6491136631151;1.77969276647555
1344;BGM-2022;3;5;5;3;3;7;1;3;1;1;1;5;1;9;3;3;5;1;4;1;1;0;2;2;3;5;3;0;4;3;3;5;0;17.4;3.68;4.734059022;25.56;2.256666667;23.12416667;63.08083333;8.03758726361298;5.68466658184086;2.4475852952333;5.41677818428308;35.7123566868001;17.7895991608519;23.322040483685;41.384200164395;2.18793163055353
1365;BGM-2061;7;5;5;3;1;4;1;5;1;1;1;5;1;5;3;7;5;1;1;1;3;1;2;3;3;5;2;1;4;7;3;3;80;16.08;5.34;3.014971327;26.88;1.67;21.66666667;70.21222222;7.36426588334252;3.9387293486569;2.90049132332168;4.8288643149541;32.8876865431962;14.3628765710501;12.2070786334476;50.4599866234328;1.78386918752003
1366;BGM-2062;7;7;5;3;1;4;1;5;1;1;1;5;1;3;3;7;5;1;1;1;3;1;2;3;3;5;2;1;4;7;2;3;100;19.52;4.54;4.313352074;30.16;1.38;25.77777778;45.54888889;4.3334839579488;4.67846488814224;2.91660480808177;5.12461659941939;32.3241574255586;17.4887553970303;10.4472935890986;61.5369768918922;1.57965012881755
1373;BGM-2071;7;5;5;3;2;4;1;3;3;1;1;7;1;5;3;3;5;1;4;1;1;0;2;2;7;0;2;0;4;7;3;3;0;16.64;5.6;2.970491398;26.56;1.396666667;22.66666667;63.86666667;6.18753892481935;4.03559442651072;3.67114336784783;5.47128562628657;29.5307488681917;20.762909210951;11.3286521742492;62.083526652024;1.46553658843238
1374;BGM-2072;7;7;5;7;3;9;4;5;4;1;2;5;0;5;3;3;5;1;1;1;2;2;2;2;7;3;2;0;4;3;2;5;90;19.62;6.34;3.107188997;32.8;2.166666667;26.22222222;63.4;4.51495465645587;5.10663222882626;2.9538943238116;5.16870352899527;36.1626019326402;17.2492395271363;23.2228430315255;43.5842371578597;2.21449862923874
1378;BGM-2078;7;7;5;3;1;4;1;5;1;1;1;9;1;5;3;7;5;1;4;1;3;0;2;3;3;0;2;1;3;5;2;3;90;19.46;4.96;3.928394839;30.68;1.816666667;33;53.21666666;4.57926280746982;3.3710253299821;2.55074409167513;5.58448029166011;32.9242884389215;16.9013224872734;11.3068064060052;56.7611812348524;1.64123123922343
1384;BGM-2084;7;7;5;5;1;4;2;7;1;1;1;7;1;2;3;7;5;1;2;1;3;3;2;3;3;5;2;1;3;7;2;7;70;15.2;4.82;3.154402186;23.6;1.98;27;72.86;6.18753892481935;4.03559442651072;3.86148883890848;6.36862097758401;32.9342604874724;22.772897085673;16.0467058346008;57.9571686519302;1.96293216950707
1385;BGM-2085;7;3;5;3;1;4;1;3;1;1;1;5;0;7;7;3;5;1;1;1;3;2;1;2;3;0;2;1;4;7;3;5;110;17.96;7.14;2.522621251;28.1;2.466666667;25.33333333;66.78222222;7.97042226842126;3.0021132909106;3.67197839889847;4.64419687971459;33.2654992719611;12.5325057063982;11.4553331953812;51.7183323150193;1.45133042097137
1395;BGM-2101;7;7;5;3;1;4;1;5;1;1;1;5;1;3;3;7;5;1;4;1;2;1;2;1;3;0;2;1;4;3;1;3;90;16.12;4.08;3.954488661;25.74;1.426666667;26.66666667;45.44666667;7.1243765926826;3.54780445464311;3.36295456924419;4.49670815396045;34.4710181636726;12.3244488646779;11.5826970053404;54.9289405162139;1.52341094828559
1411;BGM-2126;3;5;5;3;3;8;2;5;4;1;1;5;1;5;3;7;5;1;1;1;3;1;2;2;3;0;3;0;4;3;1;3;90;14.08;4.1;3.434961489;22.36;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;3.36051814942913;6.52487131734214;34.7059480876314;22.3572646198044;17.494180082462;54.8192917458284;1.77789304373684
1416;BGM-2133;7;3;5;5;3;7;1;5;1;1;1;3;1;2;3;7;5;1;2;1;2;2;2;2;3;0;3;1;4;3;3;3;100;14.88;5.14;2.895511685;25.08;4.203333333;35.66666667;85.86333333;7.61800981049092;4.59372617575907;3.7864168056335;6.27672967103232;34.909404700653;22.1900732589134;17.4127313889199;56.3047321399136;1.7591874848992
1418;BGM-2135;7;5;5;5;3;9;2;3;4;3;1;5;1;5;3;7;5;1;1;1;2;1;1;2;7;0;3;0;4;5;2;5;90;16.76;4.72;3.553654989;23.64;1.863333333;32.66666667;43.35;7.80486287045115;4.25024300699022;3.57340598575521;5.8532607770494;35.5697543419791;17.0041921113551;17.2985305959064;48.8427999650997;1.90107425647542
1421;BGM-2140;7;7;5;3;3;6;1;5;3;1;1;3;1;5;3;3;5;1;2;1;2;1;2;2;7;3;3;0;3;3;1;5;100;12.4;3.46;3.597246241;15.4;3.486666667;25.88888889;56.67222222;7.97042226842126;2.78122784337419;3.75732159048624;4.29975040349342;35.3138209846841;9.79311449835923;15.4618494867103;32.4716064545932;1.71770160072702
1439;BGM-2162;9;7;5;7;3;6;2;5;4;1;2;5;0;4;3;3;5;1;1;1;1;0;1;2;7;3;3;1;3;3;1;3;0;17.06;2.88;5.947757936;19.58;2.013333333;23.22222222;55.34444444;4.3334839579488;3.59359891386843;2.74587684829078;4.62004143019286;35.7646769648557;14.3167716820526;16.3207657553585;44.7954532214323;2.05158567614233
1448;BGM-2171;7;7;5;3;1;4;3;5;4;2;1;5;1;4;3;7;5;1;1;1;3;2;2;2;7;3;1;1;3;7;1;5;90;18.34;2.64;6.993908046;20.78;1.766666667;28.66666667;62.94666667;6.18753892481935;4.03559442651072;3.54408497709153;5.10425116030433;33.6219414946828;15.1116023924217;16.0196913384655;50.4452479091702;1.89634535476097
1459;BGM-2182;5;7;5;9;3;9;3;7;4;3;1;5;1;4;3;7;5;1;1;1;2;1;2;2;7;3;2;0;3;3;3;5;90;18.96;2.56;7.487536232;22.5;1.17;23.33333333;43.11222222;4.90375088959233;5.73825853997322;3.90145827440629;6.40284553815407;34.3939728099446;20.2013766954392;18.0590567124415;51.0941353211376;1.86530259860094
1466;BGM-2189;7;5;5;5;2;5;4;5;4;3;1;3;0;5;3;7;5;1;2;1;3;1;2;2;7;0;3;0;4;3;2;3;90;18;5.1;3.547155614;24.82;1.776666667;30.66666667;53.63666667;7.87916783307483;3.89128762341196;3.8319352521805;5.59581783313393;34.4566213292456;15.0603770458046;14.8948689092487;49.9918120502317;1.64176815635004
1468;BGM-2192;7;5;5;3;3;9;2;3;4;1;1;3;1;5;3;7;5;1;1;1;2;1;1;3;7;5;2;0;4;3;2;3;90;14.74;3.82;3.859163449;22.32;1.61;23;66.64333333;4.4691790767931;4.20268866984998;3.79825235103342;6.70401705166769;34.8312246283518;21.2128544832753;17.3618187323857;58.1344460771021;1.70445380339954
