Acessos;CorFolhaApical;CorPeciolo;CorFolhaDesenv;CorNerv;CorCortexCaule;CorExternaCaule;CorEpidCaule;CorRamosTerm;CorExternaRzs;CorCortexRzs;CorPolpaRzs;NLobulos;Pubescencia;FormaLobuloCentral;PosicaoPeciolo;Sinuosidade;ComprEstip;HabCrescCaule;TipoPlan;MargEstip;HabRamif;NiveisRam;ProemCicatrizesFolhas;FormaRzs;TxtEpidermeRzs;PresPedunculoRzs;PosicaoRzs;Flowering;DestqPelicRz;DestqCortexRz;ConstrRzs;ComprFilotaxia;AnguloRamif;ComprLobulo;LargLobulo;RelComprLar;ComprPeciolo;EspEntreCasca;ComprMedRzs;DiamMedRzs;HCNPic;NR;PA;DRY;DMCsg;PTR;PPA;IC;AP
866;BGM-1209;3;1;5;3;2;3;4;3;3;1;2;5;0;4;3;7;5;1;2;1;3;2;2;3;7;5;3;1;3;3;1;5;120;15.06;3.54;4.35590369;18.96;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;3.54196005663819;4.54407128677834;33.9152297300492;12.5424592901807;16.1548511447161;39.0412208609816;1.83829854796577
867;BGM-1210;3;1;5;3;2;3;4;3;3;2;2;7;1;3;3;3;5;1;2;1;3;2;2;3;7;5;2;1;3;3;1;7;110;17.48;3.98;4.400341402;20.24;2.79;24;63.35;7.67242400855066;3.62451035480611;4.05352270833357;4.79969853310209;34.6136442025431;12.8173944132471;16.621209754603;42.4280821006667;1.77990160801937
874;BGM-1220;5;3;5;3;3;6;1;3;1;1;1;3;1;5;3;3;5;1;2;1;2;3;2;2;3;5;3;0;4;3;3;3;90;14.96;3.7;4.050389596;18.64;3.293333333;20.66666667;67.71333333;7.78461574308053;3.75222144923533;3.52486773953901;4.48562167363894;34.6421271436485;9.43246179179488;21.5766836157592;34.7812647824652;1.70005512205606
907;BGM-1277;3;1;3;3;3;9;3;3;4;4;1;3;0;5;3;3;5;1;2;1;3;3;1;2;7;5;3;0;4;3;1;7;100;10.8;3.78;2.858398561;14.7;1.826666667;39;57.88333333;3.46894624561344;3.61926380432494;4.0491078549789;5.75223853373696;35.6282388254903;21.8097200950704;21.0594742142193;50.4942494172595;1.95838033312003
911;BGM-1282;7;2;5;3;3;6;2;3;4;1;1;5;1;5;3;3;5;1;3;1;1;0;2;2;7;5;3;0;4;3;2;5;0;14.68;3.96;3.796407451;25.52;1.433333333;26;58.69333333;7.71509860425475;4.01756692436272;2.55029825230907;8.05613819143639;37.8223359375275;26.1871374239522;30.3219316944487;40.9656603822427;2.2833908614492
912;BGM-1283;3;3;5;3;2;6;1;3;1;1;1;3;1;2;3;3;5;1;2;1;3;0;1;2;3;5;3;0;4;7;2;5;80;14.66;5.92;2.476130478;29.84;1.983333333;27.66666667;82.09333333;8.40320822105775;3.63164157617246;3.92576888996952;6.83440812430788;34.6201282470489;22.7945503118293;20.3400559583854;47.0925119035762;1.69610590499695
920;BGM-1292;5;5;5;3;2;7;1;3;1;1;1;5;1;9;3;7;5;1;2;1;2;2;2;2;3;3;3;0;4;3;2;5;100;14.36;2.78;5.215092796;18.1;2.686666667;23;55.53;7.78461574308053;3.66568044875316;3.73866221163254;4.60302415023336;37.9033751799731;13.189770542706;22.3038033081926;39.2030459888202;1.75906043890895
931;BGM-1306;5;7;5;3;1;3;4;5;4;3;1;5;0;5;3;7;5;1;1;1;2;0;1;2;7;5;3;1;4;3;2;5;90;11.94;3.42;3.489915966;18.54;2.07;27.04166667;66.775;4.93095396312063;3.82105726003171;3.51829824853902;5.31665318089426;33.9884845464208;16.677793369722;16.6058127998956;52.6532292209573;1.77795733839474
936;BGM-1313;5;5;5;3;3;7;1;3;3;1;1;5;1;5;3;3;5;1;2;1;3;2;1;2;7;3;3;0;3;3;1;5;90;14.16;4.72;3.004503714;20.92;2.45;26.75083333;51.16666667;2.96118452409601;4.36245939416207;3.87845247265907;5.82774788135702;35.8371477402453;17.9838642123893;16.9429001631165;51.1333384911871;1.8976298821848
939;BGM-1316;5;5;5;3;3;9;3;3;4;2;1;5;1;5;3;7;5;1;1;1;1;0;2;2;7;5;3;0;4;3;2;3;0;12.22;3.3;3.722534355;16;2.723333333;18;52.48333333;6.18753892481935;4.03559442651072;3.34012662128925;4.97202844155518;36.2388326555637;13.1820294785965;15.9328615127551;39.3109446770993;1.77772010272132
940;BGM-1317;5;3;5;3;3;9;3;3;3;4;1;5;1;5;3;7;5;1;2;1;2;3;2;2;7;5;3;1;4;3;1;5;100;12.54;3.98;3.152304236;19.66;3.333333333;33.33333333;74.60333333;4.12476976203806;4.07479864629016;3.87634765527876;5.90123586735814;35.0346627968369;17.5337340985062;18.8191159130064;45.851148448958;1.77080849168255
942;BGM-1319;7;3;5;3;1;4;1;3;2;2;1;5;1;5;7;3;5;1;1;1;3;2;2;2;3;5;2;1;3;5;2;3;90;12.08;4.26;2.88984127;16.42;3.443333333;26.66666667;61.26666667;6.18753892481935;4.03559442651072;3.82033621845058;3.92105690961711;33.2805144453907;9.8415910836793;13.1900404040659;45.1462527943441;1.66668982013447
952;BGM-1332;7;1;5;3;3;6;4;3;4;1;1;5;1;5;3;3;5;1;3;1;1;0;2;2;7;0;2;0;3;3;2;5;0;12.56;4.44;2.834568246;22.86;3.296666667;30.5;75.145;3.64787041655218;3.74612340805698;3.85336029953503;6.08333659200184;34.7914277123672;20.949549031042;21.2840213130243;47.295229492256;1.81493709290131
961;BGM-1345;7;5;5;5;3;9;2;5;4;2;1;5;1;5;3;3;5;1;1;1;2;1;2;2;7;5;3;0;4;3;2;7;90;21.76;6.06;3.59036797;33.94;2.256666667;24.24916667;65.31583333;8.10140796690273;4.44926581688918;2.65260022313839;5.42718800778206;34.0677159901253;19.8555729862159;26.4239607488934;40.7674746868528;2.09935858010601
962;BGM-1346;7;2;5;3;3;8;3;3;4;1;1;5;1;5;3;7;5;1;1;1;2;0;2;3;7;0;3;0;3;3;2;3;90;14.82;4.98;2.976562225;20.82;1.793333333;24.66666667;62.40666667;7.83904771723508;3.20725429735381;3.60459069197626;4.72045884913135;37.0933969709578;13.3214669829227;19.2299824177103;37.4055856971143;1.94506175497005
971;BGM-1358;5;3;5;3;2;5;4;3;4;3;1;5;0;5;3;3;5;1;2;1;3;2;1;2;7;5;3;1;3;3;1;5;100;14.18;4.72;3.015822104;23.46;1.516666667;31.22222222;58.24222222;6.23478977627154;4.27952885759742;3.85528517820394;5.31773209228161;32.1127973689881;15.9875969923674;17.4185444358073;50.2994948233264;1.70232306611466
1002;BGM-1397;7;7;5;5;2;7;2;5;4;3;1;5;0;2;3;3;5;1;1;1;2;1;1;2;7;5;3;0;3;3;3;7;90;19.84;5.54;3.581314471;28.52;1.643333333;19;49.71;5.07623573774796;3.85634584099391;3.5668256248233;6.54473637727516;34.7424436216807;19.4443073967392;19.7799983068052;44.972624543566;1.98761820092678
1020;BGM-1420;7;1;5;3;3;7;1;3;1;1;1;5;1;5;3;3;5;1;2;1;2;3;2;2;3;5;3;0;4;3;3;5;70;12;3.22;3.739366849;21.84;1.91;25.33333333;72.15;7.94831456378706;3.79564705315218;3.59106838048798;4.74738349838368;35.9421201426099;13.0739688756982;19.0730658227322;37.4680052032548;1.92061082645094
1031;BGM-1434;3;7;3;3;3;8;3;5;4;4;1;1;1;5;3;3;5;1;2;1;2;3;2;2;7;5;3;0;4;3;2;5;90;16.06;5.08;3.162984681;24.32;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;3.83763987372113;5.27018167201502;34.770553230177;13.7645851767564;25.0507498725658;35.9341368809083;2.05788032867514
1034;BGM-1439;3;1;3;3;2;5;4;3;4;4;1;5;1;5;3;7;5;1;2;1;2;2;2;2;7;5;3;0;4;3;1;5;110;12.6;3.84;3.288387636;19.96;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;3.24393225930617;6.46463697096879;33.8304322537154;23.6535175528216;24.1925347537225;47.935876501394;1.98877957464602
1039;BGM-1446;7;7;5;3;3;9;3;5;4;3;1;5;1;2;7;3;5;1;2;1;3;2;2;3;7;0;3;1;3;3;2;5;100;15.86;5.54;2.864628733;21.86;2.183333333;26.77777778;60.20444444;3.84086145849415;3.7591048431656;3.9788750559945;5.82527599443244;35.3929742008894;19.3358762373244;18.3505465900256;52.0725475574751;1.70363661127768
1041;BGM-1448;5;5;5;3;3;9;2;5;4;3;1;5;1;9;7;3;5;1;2;1;2;2;1;4;7;5;3;1;3;3;3;5;90;15.94;1.82;8.769212246;18.72;1.116666667;17.33333333;58.41666667;5.28299571821628;4.61735098587598;3.74040892577022;4.36209977759394;34.8055460602786;12.5663761875929;12.1980467664647;52.4836106276372;1.75609818304227
1045;BGM-1453;5;2;5;3;3;9;2;3;4;1;1;5;0;5;3;3;5;1;2;1;2;3;2;2;7;5;3;0;4;3;2;5;110;10.16;2.98;3.408087535;15.78;3.75;21.66666667;56.93333333;8.02841567514941;3.85753591238981;4.08966035366839;5.20143288882722;36.0622878778547;13.1211301537388;16.8426221593854;43.0915356752873;1.88095430513502
1047;BGM-1455;3;5;5;3;3;6;3;3;4;1;1;5;0;5;3;3;5;1;2;1;2;1;1;4;7;5;3;0;4;3;3;5;110;14.96;3.98;3.776525562;24.54;2.8;32.11111111;61.58222222;3.37511924032713;4.8027627360829;4.09882951967527;6.41672970269629;35.6379121724343;20.2339147833002;21.7084125782896;48.1761964386799;2.0051923092911
1048;BGM-1456;5;5;5;3;3;6;2;3;4;1;1;5;0;5;3;3;5;1;2;1;2;1;2;2;7;5;3;0;3;3;3;5;90;12.4;3.84;3.23496337;18.6;3.803333333;31.66666667;73.42;4.75491814836944;4.03559442651072;3.01427947534605;6.43215028025763;34.5865872597157;20.5846488570864;22.6446287510496;44.9569528564226;2.00908340990942
1071;BGM-1489;7;5;5;5;2;5;2;5;4;1;1;3;1;5;3;3;5;1;1;2;1;0;2;2;7;3;3;0;3;3;1;5;0;17.18;3.88;4.437878788;25.82;1.26;11.33333333;22.89333333;4.15271776904657;4.03559442651072;1.95882530863549;6.45852939939993;35.3321141494131;22.1755599816085;25.9905001555106;46.2409742854811;2.44140018522292
1086;BGM-1510;7;7;3;5;2;7;1;5;3;1;1;5;0;5;7;3;5;1;2;1;4;0;2;2;7;5;3;0;3;7;3;5;100;15.02;4.9;3.06585812;27.5;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;3.60874791037327;4.89731740023933;32.4821157950488;15.5234396376082;14.5480103252349;49.4913172252123;1.79894672657484
1090;BGM-1516;5;1;5;3;2;7;1;3;1;2;1;5;1;5;3;7;5;1;2;1;3;1;2;4;7;5;3;0;4;3;3;5;90;13.54;3.8;3.567050396;23.16;2.323333333;32;53.77333333;4.23604899731309;4.75867054086598;3.55199802103055;5.06328263282199;37.3562600889771;21.6284881744075;23.9356224618767;43.6731186499764;1.76159229203444
1127;BGM-1579;3;2;5;3;3;9;3;3;4;4;1;3;1;5;3;3;5;1;2;1;2;2;2;2;7;5;3;0;3;3;1;5;110;12.62;4.6;2.754758677;20.94;2.186666667;30.16666667;51.41333333;3.82636822553199;4.61285194526925;3.99948498556025;6.32215932587911;34.8119291732426;21.9478041824622;22.7038425561556;48.4681742204889;1.84122447908999
1129;BGM-1581;7;7;5;5;2;4;1;5;1;1;1;5;1;5;3;3;5;1;1;2;1;3;2;2;3;3;2;0;4;3;1;5;0;13;3.88;3.351477733;16.54;1.22;33.66666667;50.20333333;7.45795759686035;4.24409326379069;3.33528029038889;5.06005673412711;36.7449287934985;12.6329509677183;17.4278953499799;44.0228956991109;1.69444604655489
1130;BGM-1582;9;5;5;3;3;7;1;5;1;3;1;3;1;5;7;7;5;1;2;1;2;1;2;2;3;3;2;0;4;3;2;3;90;16.4;5.16;3.184081567;23.1;1.27;35.66666667;64.87;7.69584824677369;3.55093804032923;3.31646214417708;5.16169879698211;35.0378073730888;16.7042052888728;15.4038947853468;51.1417329127467;1.80365574920649
1159;BGM-1618;7;7;5;3;3;9;3;3;4;2;1;3;1;5;3;7;5;1;1;1;2;3;2;3;7;3;3;1;4;3;2;5;90;14.58;5.36;2.722618449;22.4;2.136666667;24;44.66;6.75810949826377;3.13009379751334;3.74889754895502;5.7876331139587;36.2095162189632;12.663389644272;14.9459003061653;38.4216610180182;1.73002350188285
1172;BGM-1633;5;1;5;5;2;8;2;3;3;2;1;5;1;5;3;3;5;1;1;1;2;1;2;2;3;5;3;0;3;3;1;5;90;13.62;2.06;6.626473001;16.62;3.03;31.88888889;53.54666666;7.83510652682644;2.71224694808225;3.42395146349297;4.60144687113189;33.0646145431849;12.9117879433995;14.2423556569226;44.9346296674284;1.49994777485938
1179;BGM-1640;7;1;5;3;3;9;3;3;4;1;1;5;1;2;3;3;5;1;2;1;1;1;2;2;7;5;3;0;3;3;3;7;80;18.64;5.24;3.558941799;29.04;1.56;30.66666667;60.82;6.18753892481935;4.10780706223706;3.76937778747924;7.24631281316868;36.0304289136586;28.7175959528371;23.8014303073654;52.6176905262821;2.0763343387022
1192;BGM-1661;5;3;5;3;3;7;2;3;1;1;1;5;1;5;3;7;5;1;1;1;2;2;2;2;3;5;3;1;4;3;3;5;80;11.62;4.26;2.72589372;20.12;2.39;25.12666667;67.28;4.03989549755301;4.45102840084838;3.70712129384368;4.95033301025997;33.3896612685362;18.0284828960811;14.8789391610217;54.9890787648329;1.59678145161777
1211;BGM-1685;5;7;5;9;2;5;3;3;4;1;1;5;1;5;3;3;5;1;3;1;2;2;1;2;7;5;3;0;4;3;2;7;90;15.18;2.14;7.130848861;20.3;1.463333333;27.55555556;60.38666666;4.84048822254555;4.39353027082684;2.9606583556869;7.02555597736057;36.3395379770598;22.1501201924901;20.8140731608139;47.3947037867059;2.247848332132
1218;BGM-1693;7;2;5;3;3;9;3;3;4;3;1;5;1;5;3;3;5;1;3;2;3;3;1;2;7;3;3;1;3;7;1;7;100;14.58;4;3.648204353;14.44;1.586666667;30.66666667;62.98333333;7.7501195148716;3.7983627660489;3.79598816882124;5.71689485310894;37.3977355809093;16.4516560017199;15.7107798912865;49.5527613633844;1.83641511013927
1220;BGM-1696;7;1;5;3;2;9;4;5;4;2;1;5;1;2;7;3;5;1;2;1;1;2;1;2;7;5;2;0;3;5;2;7;0;14.5;4.76;3.047218939;27.54;3.023333333;28.16666667;52.33166667;7.87991795829385;3.81256590266607;3.56154671229922;5.9965103080227;36.9917991477623;19.2792301742568;15.1193108973155;53.5969352048927;1.85327011379881
1222;BGM-1698;3;5;5;3;2;5;4;5;4;1;1;5;1;5;1;7;5;1;1;1;3;0;2;2;7;5;3;0;4;3;2;5;70;13.26;3.24;4.09481844;23.96;2.293333333;26.33333333;55.30416667;5.06834096530809;3.95908260764936;3.07870055661397;5.22268244697542;33.0359551210293;18.0626468753929;21.8840436255138;46.396411484137;1.84265455387434
1223;BGM-1699;5;5;5;3;3;7;1;5;1;1;1;3;1;6;3;3;5;1;2;1;2;1;2;2;3;5;3;0;4;3;3;5;80;15.46;1.6;9.711007297;19.52;2.34;20.29166667;54.6325;7.94831456378706;3.2089260902294;3.3686214558073;4.20739202328547;33.3487913089576;10.256944874312;14.3076463795941;38.7856554462186;1.77734926387726
1232;BGM-1708;3;5;5;3;2;8;2;5;3;2;3;3;0;5;3;3;5;1;1;1;3;1;2;3;3;3;3;0;4;3;2;5;90;14.48;1.84;7.943767507;19.2;1.693333333;20.16666667;53.61;8.06070884316443;3.4494255345898;3.1095857692811;4.26611013932882;32.5377674220634;8.44846476072206;10.6942659004838;42.8229915345181;1.55529880317832
1238;BGM-1714;7;7;5;5;2;5;2;5;4;1;1;5;1;5;3;7;5;1;1;1;2;2;2;1;7;0;2;0;4;3;3;3;90;17.38;4.62;3.764223218;24.5;2.863333333;19.33333333;63.74333333;6.18753892481935;4.03559442651072;3.58934866906508;5.3581499243971;34.0908101383253;16.3263390302387;22.4147031445553;38.5423885418125;1.69734882850178
1249;BGM-1726;5;3;5;3;3;7;1;5;1;1;1;5;1;5;3;3;5;1;1;1;1;0;2;2;3;5;3;0;4;3;3;5;90;14.56;3.94;3.705983948;19.5;1.896666667;33.54166667;67.0875;7.87991795829385;5.47026269682042;2.30250983088082;7.94908562192008;33.5232279446679;31.093119794672;23.4000627701703;55.2673243765364;2.45010343419334
1256;BGM-1733;3;3;5;3;3;7;1;3;1;1;1;5;0;5;1;7;5;1;2;1;3;3;2;2;3;3;3;0;3;3;3;5;100;11.2;2.54;4.415278583;13.52;3.12;27.3325;72.62916667;8.00761307492694;4.30981543992085;3.74601807230415;6.61738033111434;35.3178306871269;20.7075637387069;22.4817657931198;48.1176897074155;2.09948508615568
1257;BGM-1734;7;1;5;3;2;9;4;3;4;2;2;3;1;5;3;3;5;1;1;1;3;2;2;3;7;5;3;0;3;3;2;5;70;21.68;2.38;9.135636365;29.76;3.69;28.125;73.49166667;8.04164189258944;3.59973737123781;3.75260467740901;5.71295064220835;35.2424854629918;18.1273801411382;18.4392058866158;47.5830177224629;1.82225829891389
1268;BGM-1745;3;5;5;3;2;5;4;5;4;2;3;5;1;5;3;3;5;1;1;1;2;1;2;2;7;5;3;0;4;3;1;5;60;13.2;2.22;5.917873102;18.42;2.596666667;25.95916667;53.0725;8.0214528956942;3.7096896275594;3.68844360443492;5.28621168555655;37.3917704735801;15.2975379493625;14.7554298158238;49.4298071999927;1.73842382376984
1277;BGM-1754;5;2;5;3;3;7;1;3;1;3;1;5;0;4;1;3;5;1;1;1;2;1;2;2;3;3;3;0;3;3;3;5;80;12.92;2.54;5.106430606;18.02;3.53;32;71.51166667;8.04164189258944;3.6212383129748;3.1106560169153;7.21854064598069;37.342143075841;22.8343331488232;21.3694547749627;50.2803257576936;1.87914856665571
1284;BGM-1761;5;2;5;3;3;9;2;3;4;4;1;5;0;5;7;3;5;1;1;1;3;2;2;1;7;5;3;1;4;3;1;5;90;11.32;3.74;3.028226031;16.4;2.27;32;58.83166667;4.10432458443753;4.1961133100477;3.75004036376324;6.731642293627;34.8145770571712;21.1114899994648;21.1048801219048;49.3291405440107;1.96581349833324
1287;BGM-1764;5;5;5;3;2;3;4;5;4;3;2;5;0;5;3;7;5;1;2;1;3;2;2;2;7;3;3;0;4;3;2;5;100;13.12;3.76;3.487088504;15.16;1.453333333;29.54166667;54.64;4.18620737543625;4.0699568614533;3.32984833103364;5.19521923342423;33.1787517615239;15.8043128666659;18.7417542547361;48.5806017068844;1.79135142918767
1299;BGM-1780;3;5;5;3;2;5;2;5;4;2;3;3;0;5;3;3;5;1;1;1;3;1;2;2;7;5;3;0;4;3;3;5;90;13.26;2.68;5.195638999;16.9;2.493333333;24.875;56.11916667;8.03444472683121;4.22082708657788;3.7209706035144;5.2036476855502;37.1250480884799;16.5730736504311;14.9634542305425;48.0448414052576;1.89340999644315
1301;BGM-1783;3;3;5;3;2;9;4;3;4;1;2;5;0;5;3;3;5;1;2;1;2;0;2;2;7;3;3;1;4;3;2;3;90;10.54;3.72;2.822123552;19.8;2.183333333;27.83416667;57.0725;8.03444472683121;4.04206916160504;4.24409746708768;5.04020666432338;35.3444776828899;13.6589168760116;12.3869522076467;51.7483821360854;1.54324956826597
1318;BGM-1835;5;7;5;3;2;5;4;3;4;4;2;5;1;6;3;3;5;1;1;1;1;0;2;1;7;5;3;0;4;3;1;5;0;15.68;1.64;9.589803921;19.96;1.41;22.1275;57.63416667;3.78143118951054;5.57277468334316;2.85351495237132;6.51243792078428;35.5384633066461;21.3362406627073;17.6634323137941;53.632115994003;1.80653252681447
1326;BGM-1873;9;3;5;9;2;5;4;5;4;3;2;5;1;4;3;7;5;1;1;1;2;0;1;2;7;0;3;0;4;3;2;3;90;14.76;3.84;3.853063777;20.68;1.736666667;23.33333334;56.38444444;5.02620361092431;4.09929210141341;3.38782784355231;6.12310846402017;31.5956805512309;17.904242124872;22.0920060501762;44.4494912365523;2.11448129192168
1333;BGM-1956;5;2;5;3;3;9;3;3;4;2;3;5;1;6;3;3;5;1;2;1;2;2;2;2;7;5;3;0;3;3;2;5;90;14.84;1.18;12.86807637;14.94;1.48;25.16666667;80.83083333;7.76849517592315;3.35909004916862;3.82707214437272;5.29744061139593;31.4349661958467;16.9547675811134;21.0584181135387;46.747367585913;2.05596679034927
1350;BGM-2032;7;9;5;7;2;5;4;7;4;4;1;5;0;5;3;7;5;1;2;1;2;2;2;1;7;3;3;0;3;3;2;5;120;13.04;3.44;3.797055363;19.28;2.24;26.95833333;63.30833333;6.10229248081565;4.59111735665115;3.76395119431308;6.75198357782247;36.8574023061413;22.1668627681399;22.0097611802257;48.8846257587054;1.84761637609418
1360;BGM-2055;7;5;3;5;3;8;3;5;3;3;1;3;0;2;3;7;5;1;1;1;2;1;2;2;7;0;2;0;4;5;3;3;80;18.56;6.78;2.734991305;27.24;1.72;26.22222222;65.91555555;6.15331399425723;4.90784024922297;2.90049132332168;6.35640312877209;31.8566229773594;23.4298462732305;10.8432384750098;64.2791521407335;1.91565941134925
1369;BGM-2065;7;5;5;3;1;4;1;5;3;1;1;5;1;6;3;3;5;1;1;1;1;0;1;3;7;0;3;0;4;5;1;3;0;20;2.58;7.857207448;28.2;1.86;22.88888889;70.85888889;5.81023328206201;4.53510528746679;2.90104586450584;5.93195254231968;32.7786252760671;23.262304817151;15.1957550159394;61.3465765960211;1.57944008772326
1379;BGM-2079;5;3;5;3;3;8;2;3;4;1;1;7;1;5;3;7;5;1;1;1;2;2;1;2;7;5;2;1;3;3;2;5;90;21.82;6.44;3.391946674;31.6;2.716666667;18.66666667;78.65333333;5.54579672810629;4.43762075900748;2.66831280974901;7.35030931104117;34.5311439024134;24.6776698183219;18.8577970129836;56.2388902272419;2.1166305235082
1387;BGM-2090;5;3;5;3;2;5;2;3;4;1;1;5;1;5;1;3;3;1;1;2;2;2;2;3;7;0;2;0;3;3;2;3;90;13.44;3.52;3.826673815;19.14;1.863333333;24.66666667;57.34;7.87845375504499;3.7675099049367;3.07501149749406;5.95522541114853;33.7165979014041;19.5107603778414;17.8703201310112;50.5539785899428;1.57186205095213
1410;BGM-2123;7;5;5;5;3;6;2;5;1;2;1;5;1;5;3;3;5;1;2;1;2;2;2;3;3;5;3;1;3;7;3;3;90;12.2;3.8;3.224430379;21.58;2.658333333;30.24833333;59.26708333;7.69889178989257;4.41177215810938;2.91860746718919;8.5385258170293;36.9048588250033;25.7101022753901;27.4440530932874;46.3166258279752;2.08325905004722
1412;BGM-2127;9;7;5;5;2;3;4;5;4;1;2;5;1;5;3;7;5;1;2;1;3;1;2;2;7;0;2;0;3;3;2;3;90;15.8;4.58;3.455686285;21.02;1.716666667;21.33333333;40.14666667;6.01059471140077;3.9005709522976;3.59207958855221;6.20619961162015;34.2422515747583;24.2869853973181;18.4435599595892;55.2976614654505;1.64389102732643
1418;BGM-2135;7;5;5;5;3;9;2;3;4;3;1;5;1;5;3;7;5;1;1;1;2;1;1;2;7;0;3;0;4;5;2;5;90;16.76;4.72;3.553654989;23.64;1.863333333;32.66666667;43.35;7.80486287045115;4.25024300699022;3.57340598575521;5.8532607770494;35.5697543419791;17.0041921113551;17.2985305959064;48.8427999650997;1.90107425647542
1420;BGM-2138;5;3;5;3;3;7;1;3;1;2;1;5;1;5;3;7;5;1;1;1;3;2;2;2;3;0;3;1;4;3;3;3;80;14.7;3.76;3.909530583;18.68;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;3.41006219715904;4.92691104398725;36.4859118551876;13.3204596693174;16.1041260998315;45.6616409958812;1.85064121474583
1422;BGM-2142;5;7;5;5;1;4;1;5;1;1;1;5;1;5;3;7;5;1;1;1;2;2;2;3;7;0;3;0;3;3;3;5;90;16.32;5.06;3.22848325;22.42;2.603333333;32.66666667;58.35;7.39408299892106;4.59936040503692;3.2435188695971;5.65546232115744;32.2964227680079;22.7607374074195;21.571495222756;50.4779381605365;2.04863673856052
1423;BGM-2143;7;5;5;3;3;8;2;5;4;3;1;5;1;7;3;3;5;1;1;1;2;1;1;2;7;0;3;0;3;3;3;5;90;18.78;2.98;6.309256254;23.46;2.193333333;20.66666667;56.47;4.80302880189828;3.81392654936492;2.62826326253636;6.30827731263406;37.3771679074622;18.0662602314729;18.5761869594819;49.433721468747;1.9843141553481
1439;BGM-2162;9;7;5;7;3;6;2;5;4;1;2;5;0;4;3;3;5;1;1;1;1;0;1;2;7;3;3;1;3;3;1;3;0;17.06;2.88;5.947757936;19.58;2.013333333;23.22222222;55.34444444;4.3334839579488;3.59359891386843;2.74587684829078;4.62004143019286;35.7646769648557;14.3167716820526;16.3207657553585;44.7954532214323;2.05158567614233
1447;BGM-2170;7;7;5;3;3;9;2;5;4;3;1;3;0;5;3;7;5;1;1;1;2;1;1;2;7;3;3;1;3;3;1;5;90;14.56;3.7;3.960357143;18.36;1.513333333;25.77777778;47.87111111;7.97042226842126;4.15365708717387;3.18791207317315;5.56656365697425;34.0334964373434;12.6105917749706;16.665955314993;42.647150287041;1.83210940678416
1463;BGM-2186;7;5;5;5;3;6;2;5;4;4;1;5;0;5;3;7;5;1;1;1;2;2;2;2;7;5;3;1;3;3;1;5;90;17.48;5.16;3.407454757;25.34;1.91;23.77777778;51.16666667;7.36426588334252;3.94856360737909;3.36549066453372;5.2575590482752;34.244704966376;13.42002929719;15.3660334349908;48.3638344633893;1.84596419721128
1467;BGM-2191;5;5;5;3;2;9;2;5;4;1;2;7;1;6;3;3;5;1;2;1;2;3;2;2;7;5;3;1;3;3;1;7;90;22.38;2.44;9.253246752;25.26;1.44;28.33333333;50.68333333;7.8885339283316;3.32809900434952;3.54715232504581;5.1793533059238;35.5247495921296;13.379936103561;13.7217712322728;48.525576943465;1.56592619276485
1476;BGM-2201;7;7;5;5;2;6;4;5;1;1;1;5;1;6;7;3;5;1;1;1;2;1;1;2;3;5;2;0;4;3;2;5;50;14.18;4.54;3.127411067;24.24;1.803333333;21;58.53333333;6.18753892481935;3.83249320713621;3.5776724842634;5.71763443976719;32.3732751772316;12.2333171120088;13.0532348181939;56.0945842190246;1.43629704031303
1478;BGM-2204;5;3;3;3;3;9;4;7;4;1;1;5;1;5;7;3;3;1;2;1;2;2;1;2;7;5;3;0;3;3;1;5;100;16.18;5.1;3.172067301;24.58;1.933333333;31.5;51.87;7.92154278878565;4.79580385640856;3.75244348114214;7.7982755111063;37.2755703632875;25.8932785522279;25.617320438793;54.2104354980592;2.05247242925255
1479;BGM-2205;7;5;5;3;3;8;2;3;4;3;1;1;0;5;3;3;5;1;2;1;2;2;2;2;7;0;3;1;4;3;2;7;150;17.5;5.96;2.930630111;26.3;2.35665841452208;26.374466558463;58.7035885462208;7.80486287045115;4.03559442651072;3.77750890364902;4.77809405322099;33.8910101827271;12.792272485988;15.6722884992523;41.460672922782;1.80327920086009
1483;BGM-2209;5;7;5;3;3;9;2;5;4;3;1;5;1;2;7;7;5;1;1;1;2;1;1;1;7;5;3;1;3;3;1;3;80;12.34;4.24;2.915147426;18.82;2.323333333;25.55555555;59.51888889;4.61247400786698;3.38965224049463;3.61292792206321;5.07866394683391;35.8348131478874;12.1132939979043;14.2424168830567;45.7188419506925;1.86631388349937
1489;BGM-2217;7;5;5;3;3;8;3;5;4;3;1;5;1;5;3;3;5;1;1;1;3;1;2;2;7;0;2;0;4;3;3;3;90;17.38;4.34;4.001510224;26.2;2.35665841452208;26.374466558463;58.7035885462208;6.18753892481935;4.03559442651072;2.72775068047848;5.30891143273174;34.5130345605325;15.5433914187558;16.4546786772483;49.3663723706774;1.64093872087957
